pagina,indice,texto,href,tipo,estado,destino,observacion,decision_revisor,evidencia_revisor
/lecturas/resena-loaeza-sombra-superpotencia/,10,Reseña en SciELO México,https://www.scielo.org.mx/scielo.php?pid=S2448-65312024000300448&script=sci_arttext,externo_institucional_o_fuente,verificado_disponible,https://www.scielo.org.mx/scielo.php?pid=S2448-65312024000300448&script=sci_arttext,Página de SciELO México identificada.,aprobado,Página de SciELO México identificada.
/lecturas/resena-loaeza-sombra-superpotencia/,11,Consolidación del sistema político autoritario,/unidades/consolidacion-sistema-politico-autoritario/,ruta_interna,resuelto_localmente,/unidades/consolidacion-sistema-politico-autoritario/,,aprobado,/lecturas/resena-loaeza-sombra-superpotencia/: destino local presente en dist/.
/lecturas/resena-loaeza-sombra-superpotencia/,12,Estado surgido de la Revolución,/unidades/estado-surgido-de-la-revolucion/,ruta_interna,resuelto_localmente,/unidades/estado-surgido-de-la-revolucion/,,aprobado,/lecturas/resena-loaeza-sombra-superpotencia/: destino local presente en dist/.
/lecturas/resena-loaeza-sombra-superpotencia/,13,Trama transversal de la Unidad 3 — Estado surgido de la Revolución,/orientaciones/unidad-3-estado-surgido-de-la-revolucion/,ruta_interna,resuelto_localmente,/orientaciones/unidad-3-estado-surgido-de-la-revolucion/,,aprobado,/lecturas/resena-loaeza-sombra-superpotencia/: destino local presente en dist/.
/lecturas/resena-loaeza-sombra-superpotencia/,14,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/lecturas/resena-loaeza-sombra-superpotencia/: destino local presente en dist/.
/lecturas/resena-loaeza-sombra-superpotencia/,15,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/lecturas/resena-loaeza-sombra-superpotencia/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,7,Inicio,/,ruta_interna,resuelto_localmente,/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,8,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,9,Abrir fuente institucional de La Revolución y los revolucionarios. Tomo III: La revolución constitucionalista,https://inehrm.gob.mx/work/models/inehrm/Resource/455/1/images/Tomo_III.pdf,externo_institucional_o_fuente,verificado_disponible,https://inehrm.gob.mx/work/models/inehrm/Resource/455/1/images/Tomo_III.pdf,PDF oficial localizado en el dominio vigente del INEHRM; conserva la ruta del recurso alojada antes en el dominio legado. Verificado el 2026-09-01.,aprobado,PDF oficial localizado en el dominio vigente del INEHRM; conserva la ruta del recurso alojada antes en el dominio legado. Verificado el 2026-09-01.
/lecturas/revolucion-constitucionalista/,10,PDF institucional del INEHRM,https://inehrm.gob.mx/work/models/inehrm/Resource/455/1/images/Tomo_III.pdf,externo_institucional_o_fuente,verificado_disponible,https://inehrm.gob.mx/work/models/inehrm/Resource/455/1/images/Tomo_III.pdf,PDF oficial localizado en el dominio vigente del INEHRM; conserva la ruta del recurso alojada antes en el dominio legado. Verificado el 2026-09-01.,aprobado,PDF oficial localizado en el dominio vigente del INEHRM; conserva la ruta del recurso alojada antes en el dominio legado. Verificado el 2026-09-01.
/lecturas/revolucion-constitucionalista/,11,Revolución Mexicana,/unidades/revolucion-mexicana/,ruta_interna,resuelto_localmente,/unidades/revolucion-mexicana/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,12,"Maderismo, Decena Trágica y ruptura de 1913",/orientaciones/maderismo-decena-tragica-ruptura-1913/,ruta_interna,resuelto_localmente,/orientaciones/maderismo-decena-tragica-ruptura-1913/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,13,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-constitucionalista/,14,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/lecturas/revolucion-constitucionalista/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,7,Inicio,/,ruta_interna,resuelto_localmente,/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,8,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,9,Abrir fuente institucional de La Revolución Mexicana. Un laboratorio visual entre fotógrafos y cámaras,https://www.inehrm.gob.mx/es/inehrm/La_Revolucion_Mexicana_Un_laboratorio_visual_entre_fotografos_y_camaras,externo_institucional_o_fuente,verificado_disponible,https://www.inehrm.gob.mx/es/inehrm/La_Revolucion_Mexicana_Un_laboratorio_visual_entre_fotografos_y_camaras,Página institucional identificada.,aprobado,Página institucional identificada.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,10,PDF institucional del INEHRM,https://www.inehrm.gob.mx/es/inehrm/La_Revolucion_Mexicana_Un_laboratorio_visual_entre_fotografos_y_camaras,externo_institucional_o_fuente,verificado_disponible,https://www.inehrm.gob.mx/es/inehrm/La_Revolucion_Mexicana_Un_laboratorio_visual_entre_fotografos_y_camaras,Página institucional identificada.,aprobado,Página institucional identificada.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,11,Revolución Mexicana,/unidades/revolucion-mexicana/,ruta_interna,resuelto_localmente,/unidades/revolucion-mexicana/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,12,Régimen Porfirista,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,13,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/,14,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/lecturas/revolucion-mexicana-laboratorio-visual-fotografos-camaras/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,7,Inicio,/,ruta_interna,resuelto_localmente,/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,8,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,9,Abrir fuente institucional de Sistema político mexicano: desarrollo y reacomodo del poder,https://www.redalyc.org/pdf/2110/211015582008.pdf,externo_institucional_o_fuente,verificado_disponible,https://www.redalyc.org/pdf/2110/211015582008.pdf,PDF disponible.,aprobado,PDF disponible.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,10,Artículo en Redalyc,https://www.redalyc.org/pdf/2110/211015582008.pdf,externo_institucional_o_fuente,verificado_disponible,https://www.redalyc.org/pdf/2110/211015582008.pdf,PDF disponible.,aprobado,PDF disponible.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,11,Neoliberalismo y alternancia,/unidades/neoliberalismo-y-alternancia/,ruta_interna,resuelto_localmente,/unidades/neoliberalismo-y-alternancia/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,12,Consolidación del sistema político autoritario,/unidades/consolidacion-sistema-politico-autoritario/,ruta_interna,resuelto_localmente,/unidades/consolidacion-sistema-politico-autoritario/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,13,Metodología y límites,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-desarrollo-reacomodo-poder/,14,Navegación docente,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/lecturas/sistema-politico-desarrollo-reacomodo-poder/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,1,Saltar al contenido principal,#contenido-principal,ancla_en_pagina,resuelto_localmente,#contenido-principal,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,2,HII Historia Contemporánea de México II Preparatoria Agrícola · UACh,/,ruta_interna,resuelto_localmente,/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,3,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,4,Unidades,/unidades/regimen-porfirista/,ruta_interna,resuelto_localmente,/unidades/regimen-porfirista/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,5,Orientaciones,/orientaciones/,ruta_interna,resuelto_localmente,/orientaciones/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,6,Acerca,/acerca/,ruta_interna,resuelto_localmente,/acerca/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,7,Inicio,/,ruta_interna,resuelto_localmente,/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,8,Lecturas,/lecturas/,ruta_interna,resuelto_localmente,/lecturas/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,9,Abrir fuente institucional de El sistema político mexicano: la etapa clásica,https://archivos.juridicas.unam.mx/www/bjv/libros/1/181/4.pdf,externo_institucional_o_fuente,verificado_disponible,https://archivos.juridicas.unam.mx/www/bjv/libros/1/181/4.pdf,PDF institucional disponible.,aprobado,PDF institucional disponible.
/lecturas/sistema-politico-etapa-clasica/,10,Capítulo en la Biblioteca Jurídica Virtual del IIJ-UNAM,https://archivos.juridicas.unam.mx/www/bjv/libros/1/181/4.pdf,externo_institucional_o_fuente,verificado_disponible,https://archivos.juridicas.unam.mx/www/bjv/libros/1/181/4.pdf,PDF institucional disponible.,aprobado,PDF institucional disponible.
/lecturas/sistema-politico-etapa-clasica/,11,Consolidación del sistema político autoritario,/unidades/consolidacion-sistema-politico-autoritario/,ruta_interna,resuelto_localmente,/unidades/consolidacion-sistema-politico-autoritario/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,12,Estado surgido de la Revolución,/unidades/estado-surgido-de-la-revolucion/,ruta_interna,resuelto_localmente,/unidades/estado-surgido-de-la-revolucion/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
/lecturas/sistema-politico-etapa-clasica/,13,Neoliberalismo y alternancia,/unidades/neoliberalismo-y-alternancia/,ruta_interna,resuelto_localmente,/unidades/neoliberalismo-y-alternancia/,,aprobado,/lecturas/sistema-politico-etapa-clasica/: destino local presente en dist/.
